Accident ID,Final_Category_Path,Cosine,Rank,Selected,Below_UNCAT_Threshold,Parent,Parent_Sim,Parent_Margin,Parent_LowConf,Consolidated_Path,Evidence_Expected_Terms,Evidence_Matched_Terms,Evidence_Matched_Count,Evidence_Expected_Count,Evidence_Coverage,Evidence_Pass,Evidence_Reason,Description_Full,Consolidated_Path_Full,LeafSupport,AllowedDepth,Consolidated_Path_Render
1238,hydrocarbon-chemical,0.5285136103630066,1,True,False,hydrocarbon-chemical,0.5285136103630066,0.004836618900299072,True,hydrocarbon-chemical,hydrocarbon,hydrocarbon,1,1,1.0,True,pass_expected_terms,"Chloromethane leak at a chemical plant At a petrochemical site, gaseous hydrocarbons leaked from a 3-inch pipe under pressure of 300 mbar.",hydrocarbon-chemical,2.0,3,hydrocarbon-chemical
1239,incident type > explosion,0.5347316861152649,1,True,False,Incident Type,0.5347316861152649,0.06614798307418823,False,incident type > explosion,explosion,explosion,1,1,1.0,True,pass_expected_terms,"Explosion of tank containing waste water from batch production plant and subsequent fire The accident occurred around 10:15/10:30 (it was raining at the time the event occurred), when a fire broke out in the area of tanks TK 2.1 and TK 2.2 at a plant producing light stabilisers for the cosmetics market, which was in operation at the time of the event. The accident occurred during modification works, carried out by an external firm (mechanical and electrical/instrumentation maintenance assistance), which was connecting tank TK 2.2 to the waste water network. For this work, a regular work permit and a hot work licence were issued, the latter having been issued following preliminary checks for the safe preparation of the area, in accordance with the applicable safety management system (SMS) procedure. By 9:30, the external workers had cut the pipe that was being worked on using an angle grinder and were preparing to place the new pipe, as planned, after having constructed the fitting where the pipe was to be attached. The event occurred when the previously cut pipe was being sealed, while an electric arc welder was in use. The external workers involved (two operators, with appropriate PPE) were on a work platform set up to ensure the safety of the activities in question, approximately 8-10 m above ground level. This work platform was approximately 5 m from the outer perimeter of tank TK 2.2. The way the event developed resulted in an internal domino (cascade) effect which affected all plants at the establishment.",incident type > explosion,121.0,3,incident type > explosion
1239,incident type > explosion > gas explosion,0.5278841257095337,2,True,False,Incident Type,0.5347316861152649,0.06614798307418823,False,incident type > explosion > gas explosion,explosion,explosion,1,1,1.0,True,pass_expected_terms,"Explosion of tank containing waste water from batch production plant and subsequent fire The accident occurred around 10:15/10:30 (it was raining at the time the event occurred), when a fire broke out in the area of tanks TK 2.1 and TK 2.2 at a plant producing light stabilisers for the cosmetics market, which was in operation at the time of the event. The accident occurred during modification works, carried out by an external firm (mechanical and electrical/instrumentation maintenance assistance), which was connecting tank TK 2.2 to the waste water network. For this work, a regular work permit and a hot work licence were issued, the latter having been issued following preliminary checks for the safe preparation of the area, in accordance with the applicable safety management system (SMS) procedure. By 9:30, the external workers had cut the pipe that was being worked on using an angle grinder and were preparing to place the new pipe, as planned, after having constructed the fitting where the pipe was to be attached. The event occurred when the previously cut pipe was being sealed, while an electric arc welder was in use. The external workers involved (two operators, with appropriate PPE) were on a work platform set up to ensure the safety of the activities in question, approximately 8-10 m above ground level. This work platform was approximately 5 m from the outer perimeter of tank TK 2.2. The way the event developed resulted in an internal domino (cascade) effect which affected all plants at the establishment.",incident type > explosion > gas explosion,123.0,3,incident type > explosion > gas explosion
1240,UNCAT,0.4835010766983032,1,True,False,ammoniated,0.4835010766983032,0.017742276191711426,True,UNCAT,,,0,0,,False,reject_fallback_cosine -> downgraded_to_uncat,"Leak from an ammonia sphere At around 9:30, an ammonia leak occurred via a purge valve on a supply pipe to an NH3 storage sphere at a chemical plant.",UNCAT,,0,UNCAT
1241,incident type > explosion > dust explosion,0.5571941137313843,1,True,False,Incident Type,0.5571941137313843,0.030400753021240234,False,incident type > explosion > dust explosion,dust | explosion,explosion,1,2,0.5,True,pass_expected_terms,Explosion of vacuum arc furnace Two explosions occurred in a vacuum arc remelting furnace containing five&nbsp;tonnes of titanium at a metallurgy plant.,incident type > explosion > dust explosion,26.0,3,incident type > explosion > dust explosion
1241,incident type > explosion > vapor explosion,0.5361000895500183,2,True,False,Incident Type,0.5571941137313843,0.030400753021240234,False,incident type > explosion > vapor explosion,vapor | explosion,explosion,1,2,0.5,True,pass_expected_terms,Explosion of vacuum arc furnace Two explosions occurred in a vacuum arc remelting furnace containing five&nbsp;tonnes of titanium at a metallurgy plant.,incident type > explosion > vapor explosion,46.0,2,incident type > explosion > Other (depth-capped)
1242,butadiene,0.5017278790473938,1,True,False,butadiene,0.5017278790473938,0.04497730731964111,False,butadiene,butadiene,butadiene,1,1,1.0,True,pass_expected_terms,"Leak of water containing butadiene A butadiene sphere at a chemical plant was being filled with water when one of its valves opened, releasing a mixture of water and butadiene. The mixture was collected in the containment basin. The amount of butadiene released into the atmosphere is estimated at 8 t (calculated using mass balance).",butadiene,1.0,3,butadiene
1243,boiler,0.5774252414703369,1,True,False,boilers,0.5774252414703369,0.03461885452270508,False,boiler,boiler,boiler,1,1,1.0,True,pass_expected_terms,"Significant material damage due to loss of containment of a boiler At around 16:30 at a steel plant, a loss of containment occurred followed by an explosion in one of the site’s four boilers.",boiler,1.0,3,boiler
1244,consequenc > plant > property > equipment > leak > rupture > tank leak,0.5437217950820923,1,True,False,consequences,0.5437217950820923,0.07026273012161255,False,consequenc > plant > property > equipment > leak > rupture > tank leak,,,0,0,,True,accept_parent_backoff,"Accidental spillage of bleach at a detergent plant On the night of the accident, the production team had to pack 5 l containers of bleach. Once the stock in the buffer tank was exhausted, an operative activated the transfer pump and opened the check valve of the corresponding tank. A hydraulic shock occurred as a result of the vacuum caused by the pump starting before the valve had been opened. A bend downstream of the valve detached from its PVC piping. The tank partially supplied the production line, but emptied partially into the bund via the detached bend until the accident was discovered by the patrol 2 hours later.",consequenc > plant > property > equipment > leak > rupture > tank leak,7.0,1,consequenc > Other (depth-capped)
1244,consequenc > plant > property > equipment > leak,0.5242428779602051,2,True,False,consequences,0.5437217950820923,0.07026273012161255,False,consequenc > plant > property > equipment > leak,,,0,0,,True,accept_parent_backoff,"Accidental spillage of bleach at a detergent plant On the night of the accident, the production team had to pack 5 l containers of bleach. Once the stock in the buffer tank was exhausted, an operative activated the transfer pump and opened the check valve of the corresponding tank. A hydraulic shock occurred as a result of the vacuum caused by the pump starting before the valve had been opened. A bend downstream of the valve detached from its PVC piping. The tank partially supplied the production line, but emptied partially into the bund via the detached bend until the accident was discovered by the patrol 2 hours later.",consequenc > plant > property > equipment > leak,9.0,1,consequenc > Other (depth-capped)
1245,UNCAT,0.5528604984283447,1,True,False,nitrophenol,0.5528604984283447,0.02040177583694458,True,UNCAT,nitrophenol,,0,1,0.0,False,reject_expected_terms -> downgraded_to_uncat,"Groundwater contamination by nitrosamines from a pharmaceutical plant Groundwater contamination by N-nitrosomorpholine (nitrosamine family) was discovered during a research survey of undesirable substances in water intended for human consumption. The substance, which is potentially carcinogenic, originated from the treatment plant at a pharmaceutical plant. It was not one of the products to be analysed under the regulations in force.",UNCAT,,0,UNCAT
1246,incident type > explosion > chemical explosion,0.5700040459632874,1,True,False,Incident Type,0.5700040459632874,0.047218143939971924,False,incident type > explosion > chemical explosion,explosion,explosion,1,1,1.0,True,pass_expected_terms,"Explosion and fire at a coking plant At 16:15 an explosion occurred followed by a fire in a 370 m³ detarrer in the gas treatment area at a coking plant. The extractors were activated manually. The operator activated the internal emergency plan at 16:25. The staff were evacuated. A security perimeter was established. The fuel supply to the installation was shut off. The heating of the batteries was stopped. At 20:00 the fire was extinguished by inerting with nitrogen. The weakened structure was at risk of collapse. At 20:30 the upstream and downstream valves on the detarrer and H2S scrubber were closed, coke oven gas was restored, nitrogen was injected into the gas collector and the structure was assessed. The operator installed solid joints on flanges to isolate the detarrers and the H2S scrubber. According to the operator, no hazardous or polluting material was released into the atmosphere apart from the (limited) smoke from the fire. The operator estimates the maximum amount of material that reacted in the explosion of the detarrer at 170 kg TNT equivalent. Crude coke gas from coal distillation was burnt in the bleeders (flares above oven batteries) for almost 5 days, which was the time it took to return to service the gas treatment (the detarrer that was destroyed and the H2S scrubber were isolated from the coke gas treatment system and remained out of service for several months). The estimated volume of coke oven gas sent to the bleeders is 3,776,600 Nm³. Coke gas was then flared for 90 days until the detarrer was replaced. In total, the operator estimates that 36,790 t of coke oven gas was released and burned via the bleeders and then the flares. A health impact assessment was carried out and the SO2 emissions were modelled – according to the operator this is the only pollutant from combustion that could affect the public. The operator concludes that neither the daily average limit value for the protection of human health, the information and recommendation threshold nor the alert threshold were exceeded. Following the incident, the damage to outlet valves and pipes was analysed. The work to rebuild the detarrer lasted several months. The material losses are estimated at EUR 10 million and production losses at EUR 9 million. A 25 mm hole and a crack had been detected on the steam circuit 8 months before the accident which could not be repaired without stopping the detarrer. As monitoring of the oxygen level at the detarrer outlet did not show any anomalies, the repair was scheduled for the routine shutdown 3 days after the day of the accident. There are several hypotheses as to the origin of the ignition energy: electrostatic due to friction of the air/gas mixture (also comprising dust) on metal plates, chemical due to the presence of pyrophoric material, or mechanical due to a piece of metal falling inside the detarrer. The external expert assessment concluded that the most likely hypothesis was contact between the coke oven gas and oxygen from the air coming from the leak in the steam network and ignition by electrostatic energy generated by friction between the gases and the metal walls. An electrostatic detarrer had already exploded at this site in July 2005 and at other sites of the group abroad in November 2017 and in 2019. The explosions always occurred when the detarrer was put back into service by supplying the electric fields but never during washing and draining, when the electric fields are not supplied (no ignition source). There were therefore no lessons learned and the risk had not been identified by the operator. Following this accident, the operator reviewed the risk analyses and undertook additional measures, including revising the procedure for washing the detarrer by carrying out the washing and draining operations under pressure in order to avoid any air entry.",incident type > explosion > chemical explosion,184.0,3,incident type > explosion > chemical explosion
1246,incident type > explosion > gas explosion,0.5597821474075317,2,True,False,Incident Type,0.5700040459632874,0.047218143939971924,False,incident type > explosion > gas explosion,explosion,explosion,1,1,1.0,True,pass_expected_terms,"Explosion and fire at a coking plant At 16:15 an explosion occurred followed by a fire in a 370 m³ detarrer in the gas treatment area at a coking plant. The extractors were activated manually. The operator activated the internal emergency plan at 16:25. The staff were evacuated. A security perimeter was established. The fuel supply to the installation was shut off. The heating of the batteries was stopped. At 20:00 the fire was extinguished by inerting with nitrogen. The weakened structure was at risk of collapse. At 20:30 the upstream and downstream valves on the detarrer and H2S scrubber were closed, coke oven gas was restored, nitrogen was injected into the gas collector and the structure was assessed. The operator installed solid joints on flanges to isolate the detarrers and the H2S scrubber. According to the operator, no hazardous or polluting material was released into the atmosphere apart from the (limited) smoke from the fire. The operator estimates the maximum amount of material that reacted in the explosion of the detarrer at 170 kg TNT equivalent. Crude coke gas from coal distillation was burnt in the bleeders (flares above oven batteries) for almost 5 days, which was the time it took to return to service the gas treatment (the detarrer that was destroyed and the H2S scrubber were isolated from the coke gas treatment system and remained out of service for several months). The estimated volume of coke oven gas sent to the bleeders is 3,776,600 Nm³. Coke gas was then flared for 90 days until the detarrer was replaced. In total, the operator estimates that 36,790 t of coke oven gas was released and burned via the bleeders and then the flares. A health impact assessment was carried out and the SO2 emissions were modelled – according to the operator this is the only pollutant from combustion that could affect the public. The operator concludes that neither the daily average limit value for the protection of human health, the information and recommendation threshold nor the alert threshold were exceeded. Following the incident, the damage to outlet valves and pipes was analysed. The work to rebuild the detarrer lasted several months. The material losses are estimated at EUR 10 million and production losses at EUR 9 million. A 25 mm hole and a crack had been detected on the steam circuit 8 months before the accident which could not be repaired without stopping the detarrer. As monitoring of the oxygen level at the detarrer outlet did not show any anomalies, the repair was scheduled for the routine shutdown 3 days after the day of the accident. There are several hypotheses as to the origin of the ignition energy: electrostatic due to friction of the air/gas mixture (also comprising dust) on metal plates, chemical due to the presence of pyrophoric material, or mechanical due to a piece of metal falling inside the detarrer. The external expert assessment concluded that the most likely hypothesis was contact between the coke oven gas and oxygen from the air coming from the leak in the steam network and ignition by electrostatic energy generated by friction between the gases and the metal walls. An electrostatic detarrer had already exploded at this site in July 2005 and at other sites of the group abroad in November 2017 and in 2019. The explosions always occurred when the detarrer was put back into service by supplying the electric fields but never during washing and draining, when the electric fields are not supplied (no ignition source). There were therefore no lessons learned and the risk had not been identified by the operator. Following this accident, the operator reviewed the risk analyses and undertook additional measures, including revising the procedure for washing the detarrer by carrying out the washing and draining operations under pressure in order to avoid any air entry.",incident type > explosion > gas explosion,123.0,3,incident type > explosion > gas explosion
1247,UNCAT,0.4277147650718689,1,True,False,nitrate,0.4277147650718689,0.019413113594055176,True,UNCAT,nitrate,,0,1,0.0,False,reject_expected_terms -> downgraded_to_uncat,"Release of HNO3 113 tons of nitric acid leaked out from a tank and into the sewer/ ground. Two months earlier a valve was changed as preventive maintenance, and, a valve with material quality that was not compatible with nitric acid was installed. This resulted in corrosion in the tank, and the following release.",UNCAT,,0,UNCAT
1248,UNCAT,0.4665718674659729,1,True,False,ammoniated,0.4665718674659729,0.022713661193847656,True,UNCAT,,,0,0,,False,reject_fallback_cosine -> downgraded_to_uncat,"Release of ammonia from sphere tank A pressurized ammonia sphere tank was taken out of operation for change of a level transmitter. The inlet valve for liquid ammonia to the sphere was closed, but ammonia was still passing through. High level alarms (High and High-High) came in, but the operators believed that the alarms were false since the sphere was closed out. This resulted in the sphere filling up completely and subsequently, liquid ammonia entered the ammonia gas system. This caused 4 episodes of ammonia releases during the period 10.07.2020 17:30 to 11.07.2020 09:30. 2 of these releases ocured relatively close to areas where people and vehicles may be present.",UNCAT,,0,UNCAT
1249,oil-fir,0.5199121236801147,1,True,False,oil-fired,0.5199121236801147,0.010007083415985107,True,oil-fir,,,0,0,,True,fallback_cosine,Fire in Energy Central in Chemical production Facility Hot oil at high temperature leaked from a corroded pipeline in an energy central and formed a hot oil gascloud which was ignited. The fire did not spread to the neighbouring plant that handled flammable liquids. The energy central was constructed as a separate fire cell. The fire was extinguished after 2 hours. The energy central suffered total damage.,oil-fir,5.0,1,oil-fir
1251,incident type > fire > fire-resist,0.5153589248657227,1,True,False,Incident Type,0.5153589248657227,0.006346523761749268,True,incident type > fire > fire-resist,fire | resist,fire,1,2,0.5,True,pass_expected_terms,"Fire in a vehicle manufacturer’s medium-voltage switching station Cause, according to expert opinions:The fire was caused by a fault current with a subsequent electric arc in the area of a cable connector.The source of the fire was located in the raised floor under the installation cabinets. The cables are laid in this raised floor.Power to the installation was shut off before the start of the extinguishing measures. Access to the installation (roof area) was difficult and took place from two sides: via the nearest stairwell located within the building and via an adjoining roof area (prior to this, it was necessary to evaluate the load capacity of the roof area with regard to staff and material; this was done by specialist facility management staff). Long access routes (laying a total of 5 km of hose lines). The space inside the raised floor is very limited (1.2 m in height). The fire was extinguished via the openings in the upper part of the raised floor, using the fire-fighting hoses brought in.At first, CO2 was used for the extinguishing process. This was unsuccessful. Then, the raised floor was flooded with water.&nbsp; This was also unsuccessful, because the raised floor has holes in it, and so the water pumped in did not remain within the raised floor area, but drained out into the areas below.Then foam was used, which led to the fire being extinguished successfully. The firefighters had to manually move the foaming agent (individual canisters) onto the roof and into the stairwell (which was time-consuming) in order to feed it into the fire-fighting hoses. Safety measures:Activation of the smoke detector in the raised floor; furthermore, the radiation detectors in the medium-voltage switching station activated an alarm. Immediate notification of the on-site fire brigade and of facility management.Before carrying out extinguishing measures: Shutting off power to the installation and to the battery system located within the installation by specialist facility management staff (duration: approx. 1 h).Complete disconnection of the energy provider’s supply cable.",incident type > fire > fire-resist,11.0,2,incident type > fire > Other (depth-capped)
1251,incident type > fire > fire-proof,0.508097231388092,2,True,False,Incident Type,0.5153589248657227,0.006346523761749268,True,incident type > fire > fire-proof,fire | proof,fire,1,2,0.5,True,pass_expected_terms,"Fire in a vehicle manufacturer’s medium-voltage switching station Cause, according to expert opinions:The fire was caused by a fault current with a subsequent electric arc in the area of a cable connector.The source of the fire was located in the raised floor under the installation cabinets. The cables are laid in this raised floor.Power to the installation was shut off before the start of the extinguishing measures. Access to the installation (roof area) was difficult and took place from two sides: via the nearest stairwell located within the building and via an adjoining roof area (prior to this, it was necessary to evaluate the load capacity of the roof area with regard to staff and material; this was done by specialist facility management staff). Long access routes (laying a total of 5 km of hose lines). The space inside the raised floor is very limited (1.2 m in height). The fire was extinguished via the openings in the upper part of the raised floor, using the fire-fighting hoses brought in.At first, CO2 was used for the extinguishing process. This was unsuccessful. Then, the raised floor was flooded with water.&nbsp; This was also unsuccessful, because the raised floor has holes in it, and so the water pumped in did not remain within the raised floor area, but drained out into the areas below.Then foam was used, which led to the fire being extinguished successfully. The firefighters had to manually move the foaming agent (individual canisters) onto the roof and into the stairwell (which was time-consuming) in order to feed it into the fire-fighting hoses. Safety measures:Activation of the smoke detector in the raised floor; furthermore, the radiation detectors in the medium-voltage switching station activated an alarm. Immediate notification of the on-site fire brigade and of facility management.Before carrying out extinguishing measures: Shutting off power to the installation and to the battery system located within the installation by specialist facility management staff (duration: approx. 1 h).Complete disconnection of the energy provider’s supply cable.",incident type > fire > fire-proof,8.0,2,incident type > fire > Other (depth-capped)
1252,caus > process upsets > overpressure > internal overpressure (gas material),0.5108211636543274,1,True,False,causes,0.5108211636543274,0.02205568552017212,True,caus > OTHER,internal | overpressure,overpressure,1,2,0.5,True,pass_expected_terms,"Release of biogas in a biogas plant’s gas storage Overpressure was detected in the gas storage on the morning of 27 May 2020.The cause was a suddenly rising floating layer which blocked all gas outlets. As a result, biogas could no longer overflow into the neighbouring containers. The overpressure relief system was likewise blocked by the floating material.Turning on the (emergency) biogas flare did not release the pressure, meaning that ultimately the gas hood could not withstand the increasing pressure and burst.The biogas contained in the gas storage escaped. Safety measures:‘Overpressure in gas storage’ warning message activated, (emergency) gas flare activated but did not lead to a release of pressure, overpressure relief system technically in working order but blocked.",caus > OTHER,49.0,2,caus > OTHER
1252,caus > process upsets > overpressure > internal overpressure (gas material) > overcompression causes overpressure,0.4887898862361908,2,True,False,causes,0.5108211636543274,0.02205568552017212,True,caus > OTHER,causes | overpressure,overpressure,1,2,0.5,True,pass_expected_terms,"Release of biogas in a biogas plant’s gas storage Overpressure was detected in the gas storage on the morning of 27 May 2020.The cause was a suddenly rising floating layer which blocked all gas outlets. As a result, biogas could no longer overflow into the neighbouring containers. The overpressure relief system was likewise blocked by the floating material.Turning on the (emergency) biogas flare did not release the pressure, meaning that ultimately the gas hood could not withstand the increasing pressure and burst.The biogas contained in the gas storage escaped. Safety measures:‘Overpressure in gas storage’ warning message activated, (emergency) gas flare activated but did not lead to a release of pressure, overpressure relief system technically in working order but blocked.",caus > OTHER,49.0,2,caus > OTHER
1253,consequenc > release of substance > flammable gas > vapor release,0.5592808127403259,1,True,False,consequences,0.5592808127403259,0.016000568866729736,True,consequenc > release of substance > flammable gas > vapor release,vapor | release,vapor | release,2,2,1.0,True,pass_expected_terms,Release of petrol vapour in a tank vehicle unloading station at a petroleum storage facility There was a release of petrol vapour through an approximately 2 cm tear in the vapour recovery hose. Safety measures:The gas sensors in the area of the event were activated and triggered the alert chain.The emptying of tank vehicles was stopped.,consequenc > release of substance > flammable gas > vapor release,34.0,3,consequenc > release of substance > flammable gas > Other (depth-capped)
1253,consequenc > release of substance > toxic gas > vapor release,0.5583869218826294,2,True,False,consequences,0.5592808127403259,0.016000568866729736,True,consequenc > release of substance > toxic gas > vapor release,vapor | release,vapor | release,2,2,1.0,True,pass_expected_terms,Release of petrol vapour in a tank vehicle unloading station at a petroleum storage facility There was a release of petrol vapour through an approximately 2 cm tear in the vapour recovery hose. Safety measures:The gas sensors in the area of the event were activated and triggered the alert chain.The emptying of tank vehicles was stopped.,consequenc > release of substance > toxic gas > vapor release,34.0,3,consequenc > release of substance > toxic gas > Other (depth-capped)
1254,incident type > fire > fire-water,0.5287508964538574,1,True,False,Incident Type,0.5287508964538574,0.029867112636566162,False,incident type > fire > fire-water,fire | water,fire | water,2,2,1.0,True,pass_expected_terms,"Surface treatment fire at an aerospace manufacturing site At around 6:00 on a Sunday, a fire broke out on 70 m³ of products used in acid surface treatment of materials in a 1,500 m² warehouse at an aerospace manufacturing site near to an airport. The warehouse houses surface treatment lines and paint booths. The activation of the smoke detectors alerted the fire brigade. A large number of chemicals were present at the plant, increasing the risk of the fire spreading and generating thick smoke which complicated the work of the emergency services. The fire brigade set up two roof-mounted hoses, then two additional hoses and a foam hose. The fire was brought under control at 10:25. The part of the workshop housing the surface treatment lines and tanks was destroyed. The damage to property is estimated at EUR 11 million. Thirty-five people have been furloughed and the shutdown of the workshop responsible for a key stage of the process could put at risk the entire activity of the site, which employs 10,000 people. 650 m³ of firefighting water was recovered in the basin provided for that purpose. In the evening, when the basin was full, the operator decided to discharge 200 m³ of contaminated water exceeding the zinc emission limit value in order to maintain retention capacity in the event of a failure of the secondary containment for tanks of surface treatment products that presented a much greater environmental hazard. The retention basin was treated by the decontamination station on site. The secondary containment and other polluted areas were pumped out by a specialist company. The operator carried out measurements of hydrocyanic acid every 30 minutes in order to be able to ask the fire brigade to close the area in the event of an anomaly. Piezometric monitoring of groundwater quality was established on site, as well as off-site sampling to assess the impact of the incident (soil and surface samples). The fire was caused by an electrical fault, either in an electrical control cabinet located near to the treatment chain or directly on one of the treatment lines. That fire then spread to the rest of the installation via the plexiglas anti-splash panels, acid vapour exhaust ducts and bath tanks. It developed primarily by convection, facilitated by the draught caused by the acid vapour exhaust system and the significant fuel potential around it. The absence of smoke detectors in the area of the surface treatment chains, the limited heat and smoke venting in the room and the design of the ceiling were factors contributing to the development of the fire before the alarm was raised.",incident type > fire > fire-water,18.0,3,incident type > fire > fire-water
1254,incident type > fire,0.5242290496826172,2,True,False,Incident Type,0.5287508964538574,0.029867112636566162,False,incident type > fire,fire,fire,1,1,1.0,True,accept_parent_backoff,"Surface treatment fire at an aerospace manufacturing site At around 6:00 on a Sunday, a fire broke out on 70 m³ of products used in acid surface treatment of materials in a 1,500 m² warehouse at an aerospace manufacturing site near to an airport. The warehouse houses surface treatment lines and paint booths. The activation of the smoke detectors alerted the fire brigade. A large number of chemicals were present at the plant, increasing the risk of the fire spreading and generating thick smoke which complicated the work of the emergency services. The fire brigade set up two roof-mounted hoses, then two additional hoses and a foam hose. The fire was brought under control at 10:25. The part of the workshop housing the surface treatment lines and tanks was destroyed. The damage to property is estimated at EUR 11 million. Thirty-five people have been furloughed and the shutdown of the workshop responsible for a key stage of the process could put at risk the entire activity of the site, which employs 10,000 people. 650 m³ of firefighting water was recovered in the basin provided for that purpose. In the evening, when the basin was full, the operator decided to discharge 200 m³ of contaminated water exceeding the zinc emission limit value in order to maintain retention capacity in the event of a failure of the secondary containment for tanks of surface treatment products that presented a much greater environmental hazard. The retention basin was treated by the decontamination station on site. The secondary containment and other polluted areas were pumped out by a specialist company. The operator carried out measurements of hydrocyanic acid every 30 minutes in order to be able to ask the fire brigade to close the area in the event of an anomaly. Piezometric monitoring of groundwater quality was established on site, as well as off-site sampling to assess the impact of the incident (soil and surface samples). The fire was caused by an electrical fault, either in an electrical control cabinet located near to the treatment chain or directly on one of the treatment lines. That fire then spread to the rest of the installation via the plexiglas anti-splash panels, acid vapour exhaust ducts and bath tanks. It developed primarily by convection, facilitated by the draught caused by the acid vapour exhaust system and the significant fuel potential around it. The absence of smoke detectors in the area of the surface treatment chains, the limited heat and smoke venting in the room and the design of the ceiling were factors contributing to the development of the fire before the alarm was raised.",incident type > fire,91.0,3,incident type > fire
1255,incident type > fire,0.5735716223716736,1,True,False,Incident Type,0.5735716223716736,0.04898655414581299,False,incident type > fire,fire,fire,1,1,1.0,True,pass_expected_terms,Fire at a surface treatment plant Electrical defect with an associated increase in resistance and temperature which led to a fire. The person in charge on the night shift detected a fire in the area of the zinc vat during their surveillance activities. The fire brigade was alerted immediately.The system in place shut down the plant automatically as soon as the fire broke out on site. This enabled the damage to be kept to a minimum.,incident type > fire,91.0,3,incident type > fire
1255,incident type > fire > fire-resist,0.5697150230407715,2,True,False,Incident Type,0.5735716223716736,0.04898655414581299,False,incident type > fire > fire-resist,fire | resist,fire | resist,2,2,1.0,True,pass_expected_terms,Fire at a surface treatment plant Electrical defect with an associated increase in resistance and temperature which led to a fire. The person in charge on the night shift detected a fire in the area of the zinc vat during their surveillance activities. The fire brigade was alerted immediately.The system in place shut down the plant automatically as soon as the fire broke out on site. This enabled the damage to be kept to a minimum.,incident type > fire > fire-resist,11.0,3,incident type > fire > fire-resist
1256,biogas-generat,0.5428259372711182,1,True,False,biogas-generating,0.5428259372711182,0.03355377912521362,False,biogas-generat,,,0,0,,True,fallback_cosine,"Release of biogas in a biogas plant as a result of a storm As a result of a storm, a weather protection film and gas storage membrane were destroyed, with a subsequent release of substances. Safety measures:Alarm activation, ensuring the situation is safe through removal of the gas storage membrane.",biogas-generat,15.0,1,biogas-generat
1257,incident type > explosion > explosion-proof,0.5173325538635254,1,True,False,Incident Type,0.5173325538635254,0.050753772258758545,False,incident type > explosion > explosion-proof,explosion | proof,explosion,1,2,0.5,True,pass_expected_terms,"Death at a blast furnace at a steelworks Workplace accident resulting in death during cleaning activities (scrubber, blast furnace) as a result of undetected inflow of blast furnace gas and unauthorised entry into the scrubber. Safety measure:Immediate test of the safety systems.Halting of the cleaning activities.Systematic inspection of the plant conditions.Extensive investigations, including relating to cross-influences, followed by an on-site simulation.Investigation of possible hazards in the case of undefined valve positions in blast furnace hydraulics.Stricter controls and instructions for constant wearing of personal protective equipment, in particular gas detectors and emergency escape breathing devices.",incident type > explosion > explosion-proof,9.0,2,incident type > explosion > Other (depth-capped)
1257,incident type > explosion > explosion vents,0.5154907703399658,2,True,False,Incident Type,0.5173325538635254,0.050753772258758545,False,incident type > explosion > explosion vents,explosion | vents,explosion,1,2,0.5,True,pass_expected_terms,"Death at a blast furnace at a steelworks Workplace accident resulting in death during cleaning activities (scrubber, blast furnace) as a result of undetected inflow of blast furnace gas and unauthorised entry into the scrubber. Safety measure:Immediate test of the safety systems.Halting of the cleaning activities.Systematic inspection of the plant conditions.Extensive investigations, including relating to cross-influences, followed by an on-site simulation.Investigation of possible hazards in the case of undefined valve positions in blast furnace hydraulics.Stricter controls and instructions for constant wearing of personal protective equipment, in particular gas detectors and emergency escape breathing devices.",incident type > explosion > explosion vents,11.0,2,incident type > explosion > Other (depth-capped)
1258,biogas-generat,0.6282944679260254,1,True,False,biogas-generating,0.6282944679260254,0.19753193855285645,False,biogas-generat,,,0,0,,True,fallback_cosine,"Release of biogas in a biogas plant An inner membrane tore due to age, thereby releasing 3,500 kg of biogas.Safety measures:Alarm activation",biogas-generat,15.0,1,biogas-generat
